,segment_id,scenario_id,scoring_left,scoring_straight
0,853,17,0.08608809603642616,0.08608809603642616
1,880,27,0.3732913651691655,0.3732913651691655
2,940,8,0.8012782293224743,0.8012782293224743
3,949,44,0.6466348412084261,0.6466348412084261
4,951,65,0.8094331065869784,0.8094331065869784
5,972,65,0.6568979810739399,0.6568979810739399
6,981,53,-0.06146433286020897,-0.06146433286020897
7,987,9,-0.5002497485434712,-0.5002497485434712
8,995,62,-0.34187103766348337,-0.34187103766348337
