,segment_id,scenario_id,scoring_left,scoring_straight
0,794,39,-0.8171596780018001,-0.8171596780018001
1,803,71,0.5984974348847865,0.5984974348847865
2,807,11,0.8693523090452728,0.8693523090452728
3,828,57,0.7683014071937203,0.7683014071937203
