,segment_id,scenario_id,risk_down,risk_up,scoring_left,scoring_straight
0,0,0,0.3,0.5,0.7737277187897276,0.5456023433960281
1,0,1,0.3,0.5,-0.7071543707479756,-0.6909362445589384
2,0,2,0.3,0.5,-0.783280674575126,-0.7545492290245754
3,0,3,0.3,0.5,0.21196199907160365,-0.14320938607069789
4,0,4,0.3,0.5,0.5074254138497554,0.8025793927763777
5,0,5,0.3,0.5,-0.7057080516240135,-0.6494185598788513
6,0,6,0.3,0.5,-0.4196125071653186,-0.3110059052185071
7,0,7,0.3,0.5,-0.7178834378675278,-0.6470621834840798
8,0,8,0.3,0.5,-0.9411312807254198,-0.9084758953967197
9,0,9,0.3,0.5,-0.5870183600187073,-0.8151535587332521
10,0,10,0.3,0.5,-0.1225492604824208,-0.09120549628865059
11,0,12,0.3,0.5,-0.1394528187282839,-0.17866461400131525
12,0,13,0.3,0.5,-0.34026190371107806,-0.3266953624392584
13,0,15,0.3,0.5,-0.022152305571375114,-0.9672697593789344
14,0,16,0.3,0.5,-0.5491682668132812,-0.9162794494315574
15,0,19,0.3,0.5,-0.08615719592468045,-0.14077442042097923
16,0,20,0.3,0.5,-0.1425268049612025,-0.08473765480611221
17,0,21,0.3,0.5,-0.19446098540823442,-0.49840938450348754
18,0,22,0.3,0.5,0.7041103579651887,0.5561584467021182
19,0,23,0.3,0.5,-0.9613547363961884,-0.9391573414164606
20,0,24,0.3,0.5,-0.05094658725838576,-0.21210705053076642
21,0,25,0.3,0.5,0.28964402355309193,0.12170558641314905
22,0,28,0.3,0.5,-0.2849308565806413,-0.4022685094498265
23,0,30,0.3,0.5,0.2066426864762573,-0.5761403015384878
24,0,31,0.3,0.5,0.4398305481557223,-0.9321229170782043
25,0,32,0.3,0.5,0.23355959581049177,0.05864509571775769
26,0,33,0.3,0.5,0.24060321424825007,0.20102795558261424
27,0,34,0.3,0.5,0.837749457136196,0.9115997594812175
28,0,35,0.3,0.5,-0.14977687527669759,-0.9274883802141844
29,0,36,0.3,0.5,-0.5392712557936316,-0.4751260110593008
30,0,37,0.3,0.5,-0.34517766338993955,-0.1117819419947847
31,0,38,0.3,0.5,-0.8634751434480202,-0.7895902008583846
32,0,39,0.3,0.5,-0.7634484284392404,-0.6934707785257578
33,0,41,0.3,0.5,0.5674692557596874,0.18643824608697762
34,0,42,0.3,0.5,-0.04794364802845977,-0.47474483400498807
35,0,0,0.4,0.6,0.7732958972820245,0.5489743515946301
36,0,1,0.4,0.6,-0.7066499008770507,-0.683609318326452
37,0,2,0.4,0.6,-0.7819072850165634,-0.7479907852014367
38,0,3,0.4,0.6,0.21148505998878933,-0.134066179460217
39,0,4,0.4,0.6,0.5119333142008661,0.8080854571276543
40,0,5,0.4,0.6,-0.7058973398078938,-0.6540191785547854
41,0,6,0.4,0.6,-0.40832842014977466,-0.3021237096872755
42,0,7,0.4,0.6,-0.7220961148313166,-0.6530830556826946
43,0,8,0.4,0.6,-0.9411043365767565,-0.9086031014875771
44,0,9,0.4,0.6,-0.584880033446475,-0.8161922161463149
45,0,10,0.4,0.6,-0.14221033340862904,-0.09591515740998914
46,0,12,0.4,0.6,-0.1432317764046621,-0.19327546100062984
47,0,13,0.4,0.6,-0.31646347636657424,-0.3289412915709066
48,0,15,0.4,0.6,-0.02300622330769557,-0.9670129608551165
49,0,16,0.4,0.6,-0.5535118279496095,-0.9167490399095142
50,0,19,0.4,0.6,-0.11073574825999452,-0.1499115970730798
51,0,20,0.4,0.6,-0.13237289036918512,-0.07964525661866627
52,0,21,0.4,0.6,-0.18744071886336466,-0.4872579380385314
53,0,22,0.4,0.6,0.7034159962230837,0.5581649892464657
54,0,23,0.4,0.6,-0.9615130021418495,-0.9358846976130072
55,0,24,0.4,0.6,-0.05498653856497079,-0.19489320312377106
56,0,25,0.4,0.6,0.33652780885596134,0.11962065150893121
57,0,28,0.4,0.6,-0.2838280169771506,-0.40347600661626276
58,0,30,0.4,0.6,0.18687840033052913,-0.57234790530623
59,0,31,0.4,0.6,0.4295460601708886,-0.9319241774620463
60,0,32,0.4,0.6,0.22392997230846398,0.042751787072953115
61,0,33,0.4,0.6,0.23217894293130092,0.19434745285944258
62,0,34,0.4,0.6,0.8453496066418157,0.9068008341103996
63,0,35,0.4,0.6,-0.1351505972224735,-0.9243277342126659
64,0,36,0.4,0.6,-0.5546534234684414,-0.46502609061812905
65,0,37,0.4,0.6,-0.35039808016681684,-0.11327099793341439
66,0,38,0.4,0.6,-0.8578832969443113,-0.7844507344152253
67,0,39,0.4,0.6,-0.7539973570926783,-0.6908833461910734
68,0,41,0.4,0.6,0.5571369103756062,0.1928567823831804
69,0,42,0.4,0.6,-0.05657987239260184,-0.4724743234165814
70,0,0,0.6,0.8,0.7673286739881625,0.5351894424263696
71,0,1,0.6,0.8,-0.6970223699262327,-0.6877718058497849
72,0,2,0.6,0.8,-0.7717787076565592,-0.7565897091191321
73,0,3,0.6,0.8,0.21047721071210668,-0.13920662268495654
74,0,4,0.6,0.8,0.4939871091444698,0.8017111281473086
75,0,5,0.6,0.8,-0.7044418969059327,-0.6462857846158978
76,0,6,0.6,0.8,-0.39485614897058635,-0.30583520086329524
77,0,7,0.6,0.8,-0.7167685392778973,-0.6458972267058896
78,0,8,0.6,0.8,-0.9433292066884349,-0.911561610580114
79,0,9,0.6,0.8,-0.5892016398889244,-0.8117137911231769
80,0,10,0.6,0.8,-0.13531317492005498,-0.09101573303944509
81,0,12,0.6,0.8,-0.1520567503558185,-0.20315985204827608
82,0,13,0.6,0.8,-0.3050382511352036,-0.3225530997686404
83,0,15,0.6,0.8,-0.018008953676557915,-0.9672320152591961
84,0,16,0.6,0.8,-0.5538900010871072,-0.915553763778324
85,0,19,0.6,0.8,-0.11662089597484801,-0.1486802839525377
86,0,20,0.6,0.8,-0.13922211418734892,-0.09108775455065209
87,0,21,0.6,0.8,-0.18490541686318188,-0.49368993226273417
88,0,22,0.6,0.8,0.706415756834589,0.5677624651723722
89,0,23,0.6,0.8,-0.961669005608373,-0.9350342651314509
90,0,24,0.6,0.8,-0.04276733133464421,-0.20214047012787043
91,0,25,0.6,0.8,0.2978034088730141,0.11348102506208867
92,0,28,0.6,0.8,-0.27877881963348367,-0.3899264828050895
93,0,30,0.6,0.8,0.2055693010012917,-0.5823946189502358
94,0,31,0.6,0.8,0.437634737917313,-0.9306610579591393
95,0,32,0.6,0.8,0.24782093519152867,0.05254927676042529
96,0,33,0.6,0.8,0.21926629852732607,0.2037085379292964
97,0,34,0.6,0.8,0.8354686334502347,0.8915170832198933
98,0,35,0.6,0.8,-0.13935122886368626,-0.9229783880933089
99,0,36,0.6,0.8,-0.552846529327501,-0.4653461538523357
100,0,37,0.6,0.8,-0.3331886357048798,-0.11645814937486855
101,0,38,0.6,0.8,-0.8573411763100551,-0.7887834408430912
102,0,39,0.6,0.8,-0.7584182947287404,-0.6952366953008448
103,0,41,0.6,0.8,0.5728430427158859,0.17087788315097038
104,0,42,0.6,0.8,-0.0535293585226333,-0.47520918334722656
