,segment_id,scenario_id,risk_down,risk_up,scoring_left,scoring_straight
105,840,51,0.4,0.6,-0.05089832771921134,0.19800210759027728
106,853,17,0.4,0.6,0.18661758570991335,-0.568606780976181
107,864,19,0.4,0.6,-0.20450534722814134,0.2255173654088038
108,869,14,0.4,0.6,0.019731396932694115,0.24991828566756488
109,880,27,0.4,0.6,-0.16287301632757153,-0.028122237660251067
110,882,69,0.4,0.6,0.18869752882658433,0.1874738159517369
111,888,42,0.4,0.6,-0.05590343239082827,-0.08384938168865744
112,891,8,0.4,0.6,-0.23798867060301204,0.08660109696920788
113,913,61,0.4,0.6,-0.0004579213181190167,0.0915746825468451
114,917,43,0.4,0.6,0.011462475936082553,0.03437104702552751
115,924,3,0.4,0.6,-0.15859751908084843,0.3164675436182212
116,932,36,0.4,0.6,-0.20191219625092277,0.22366576819801626
117,937,23,0.4,0.6,-0.18456502933636879,-0.009562934993685908
118,940,8,0.4,0.6,0.7603959935344934,0.3647794514922081
119,949,44,0.4,0.6,-0.27566242597409496,0.2994177876445223
120,951,65,0.4,0.6,0.05770960156653287,-0.18610981961992934
121,954,16,0.4,0.6,-0.2974679750659737,0.10888754565816391
122,967,6,0.4,0.6,0.045931754695596703,-0.13700277127157068
123,972,65,0.4,0.6,-0.07081804700446918,-0.12937939705893242
124,981,53,0.4,0.6,-0.2410956341526016,0.31302051102623457
125,987,9,0.4,0.6,0.2646581764181997,-0.2669451643671723
126,989,72,0.4,0.6,-0.016541294101950335,0.09743735466138066
127,995,62,0.4,0.6,0.48155798753742707,-0.1098385876290939
128,542,53,0.6,0.8,0.13912060111629643,0.04354179112136552
129,566,52,0.6,0.8,-0.4769466263876229,-0.15025893179657904
130,568,42,0.6,0.8,-0.344237426006964,-0.09513240344544763
131,572,42,0.6,0.8,-0.2654986611459229,0.08001249768784378
132,572,62,0.6,0.8,-0.4049466133010214,0.07760408547648859
133,573,31,0.6,0.8,-0.136380195816206,0.09342159001512264
134,573,40,0.6,0.8,-0.21414391971428892,-0.0008443763064027254
135,578,9,0.6,0.8,-0.06363173149976664,0.1977200318711814
136,588,64,0.6,0.8,-0.30747960719980794,-0.3257684542064748
137,591,21,0.6,0.8,0.1407839066323627,-0.019382621101910087
138,593,36,0.6,0.8,-0.5049170692309715,0.11789787071372924
139,597,29,0.6,0.8,-0.427025249040007,-0.05195317850863766
140,610,67,0.6,0.8,0.31280829333348764,0.036010409832314405
141,615,13,0.6,0.8,0.00019436344752173817,-0.1754803420653626
142,634,52,0.6,0.8,0.1404437908838541,0.026483030500432356
143,644,40,0.6,0.8,0.20449043745390447,0.027401900796626404
144,660,6,0.6,0.8,-0.06767088882081375,-0.06558151224871019
145,680,36,0.6,0.8,-0.1685379296375069,0.06712006254522467
146,684,40,0.6,0.8,-0.21041624038383802,-0.03877423905410963
147,698,43,0.6,0.8,-0.27027146919079553,-0.10888056062115402
148,700,22,0.6,0.8,-0.15720383955769568,0.32429468220642466
149,707,63,0.6,0.8,0.11019294075300486,0.19201029955040327
150,726,36,0.6,0.8,0.08311157398428301,-0.0023806420319324125
151,738,49,0.6,0.8,0.06106734312418832,-0.07226958411141617
152,739,26,0.6,0.8,0.5209433330894556,0.06814736463336708
153,758,51,0.6,0.8,-0.041035103688608944,0.2873421031909439
154,760,17,0.6,0.8,0.004068085694651034,-0.08112280156604934
155,761,16,0.6,0.8,-0.2977924920846475,0.18892553932950892
156,763,23,0.6,0.8,0.024684765128126236,-0.17782315571827645
157,769,39,0.6,0.8,0.14171462124802317,-0.0449108698617379
158,773,63,0.6,0.8,0.012430951685700374,0.19303081635621774
159,780,25,0.6,0.8,-0.4024492556623206,-0.14641253613876293
160,780,39,0.6,0.8,0.005929366581893692,-0.03716451047121554
161,791,13,0.6,0.8,0.06967935812712614,-0.2737281460363332
162,793,59,0.6,0.8,-0.19882223560751572,0.010825671874578405
163,794,39,0.6,0.8,-0.2501147160418061,-0.05853170185034575
164,803,71,0.6,0.8,-0.039844358421849586,0.12993953618742823
165,807,11,0.6,0.8,0.23071250167020094,0.06832296996249243
166,815,5,0.6,0.8,-0.14405863443665848,-0.03195522746210879
167,815,27,0.6,0.8,-0.2379505147379997,-0.10924039138291272
168,828,57,0.6,0.8,0.6211631015882738,0.09714676211334178
169,840,51,0.6,0.8,-0.044544811115018214,0.20308378825583281
170,853,17,0.6,0.8,0.1994587388517361,-0.5624246127137168
171,864,19,0.6,0.8,-0.20350330771405165,0.22620175792845493
172,869,14,0.6,0.8,0.016753063637730804,0.256726192324193
173,880,27,0.6,0.8,-0.1838334584860438,-0.03512257093215475
174,882,69,0.6,0.8,-0.031750037197588545,0.16211659375084742
175,888,42,0.6,0.8,-0.05900419406018181,-0.23904511150851165
176,891,8,0.6,0.8,-0.2541416250634811,0.14801086544436118
177,913,61,0.6,0.8,0.011085214687335207,0.08149881404651402
178,917,43,0.6,0.8,-0.0021368904349664815,0.058622229440662324
179,924,3,0.6,0.8,-0.162676804727958,0.3135557985925323
180,932,36,0.6,0.8,-0.2018385257831255,0.1978747310707858
181,937,23,0.6,0.8,-0.2176207580523791,-0.007561474581279087
182,940,8,0.6,0.8,0.7235212128438563,0.3603494580294944
183,949,44,0.6,0.8,-0.2727034369961946,0.2965864772361245
184,951,65,0.6,0.8,0.06193573676180078,-0.1473039859747918
185,954,16,0.6,0.8,-0.31074253914681293,-0.035472746465011404
186,967,6,0.6,0.8,0.045252541051438826,-0.13604441636835216
187,972,65,0.6,0.8,-0.0884524158112349,-0.15782922953447923
188,981,53,0.6,0.8,-0.24441967351887922,0.2965326112032405
189,987,9,0.6,0.8,0.2689762319975296,-0.12686665179749113
190,989,72,0.6,0.8,-0.014817890371362346,0.10033643932687203
191,995,62,0.6,0.8,0.5208396291721282,-0.10334528369701963
