,segment_id,scenario_id,risk_down,risk_up,scoring_left,scoring_straight
0,542,53,0.3,0.5,0.1382745882953116,-0.05472153788995651
1,566,52,0.3,0.5,0.2327863963045044,-0.17897531123610882
2,568,42,0.3,0.5,-0.07251687768638417,0.07851159811856014
3,572,42,0.3,0.5,-0.15124950137021442,-0.12400610699988171
4,572,62,0.3,0.5,0.28046103847955867,-0.3216012365974667
5,573,31,0.3,0.5,-0.04012448996801027,-0.11069668458027339
6,573,40,0.3,0.5,-0.06616470547257364,-0.04072270136641918
7,578,9,0.3,0.5,0.027895863408384937,-0.08812391954764776
8,588,64,0.3,0.5,0.3566670104442211,0.35674198757322423
9,591,21,0.3,0.5,0.21577709484759244,-0.09878913591787006
10,593,36,0.3,0.5,0.452152070100792,-0.1475701665205154
11,597,29,0.3,0.5,0.42356965088367476,-0.023509575719310515
12,610,67,0.3,0.5,-0.2845953991990699,-0.02282407936183793
13,615,13,0.3,0.5,-0.006710480054419521,-0.10985928361121183
14,634,52,0.3,0.5,-0.1300577462773859,0.030427587732057775
15,644,40,0.3,0.5,-0.0029717404060069412,0.024829397292838645
16,660,6,0.3,0.5,-0.20094067160148743,-0.0594662591998474
17,680,36,0.3,0.5,-0.18803335054891926,0.10482965966224386
18,684,40,0.3,0.5,0.046223649032057265,0.0007065396163796233
19,698,43,0.3,0.5,-0.3438062529651256,0.05572694424506028
20,700,22,0.3,0.5,-0.03423274575591261,0.037264478983240014
21,707,63,0.3,0.5,0.08019711157508222,-0.08868783176761455
22,726,36,0.3,0.5,0.057452255769393515,-0.06658447648640818
23,738,49,0.3,0.5,-0.06568938025347196,0.06297683850440663
24,739,26,0.3,0.5,-0.5264546064969391,-0.12723219158339075
25,758,51,0.3,0.5,0.003046462022891238,-0.08124414403241863
26,760,17,0.3,0.5,-0.01977502401909922,-0.12170989801082484
27,761,16,0.3,0.5,0.01563833455867352,0.011646673464217395
28,763,23,0.3,0.5,0.07916895664610399,0.03255514497861367
29,769,39,0.3,0.5,-0.24094347782214984,-0.1218838877824188
30,773,63,0.3,0.5,-0.009316107602011696,0.03416438312798403
31,780,25,0.3,0.5,0.2217500838086288,0.135606382159364
32,780,39,0.3,0.5,-0.3711439214270091,0.05558119696541387
33,791,13,0.3,0.5,0.22797350804775923,-0.26389645328378364
34,793,59,0.3,0.5,0.0168560966092034,-0.012979912933796465
35,794,39,0.3,0.5,0.08911909026629618,0.05710528213744468
36,803,71,0.3,0.5,0.03587306551954769,-0.1538019313024925
37,807,11,0.3,0.5,-0.5779837808583417,-0.029929620434508142
38,815,5,0.3,0.5,0.1511035072969954,0.07131872869940718
39,815,27,0.3,0.5,0.16609395165810387,0.1695362546240388
40,828,57,0.3,0.5,-0.1584534588958746,0.17529794692085698
41,840,51,0.3,0.5,0.043293323756559504,-0.09188241505637784
42,853,17,0.3,0.5,-0.25303479396075534,0.45672969467131364
43,864,19,0.3,0.5,0.14583594199888547,0.08400694631970332
44,869,14,0.3,0.5,0.0310392699018426,-0.09965820269953993
45,880,27,0.3,0.5,0.11464237531727467,0.1106220254565134
46,882,69,0.3,0.5,0.24507319511638698,-0.19620870664436654
47,888,42,0.3,0.5,0.04790447073849952,0.1751411487473307
48,891,8,0.3,0.5,0.01899203272540875,-0.0790372257231164
49,913,61,0.3,0.5,-0.1223733493199121,-0.049253706560949455
50,917,43,0.3,0.5,-0.0800009773750536,-0.01016114476151128
51,924,3,0.3,0.5,0.10605469052891754,-0.05540385310811569
52,932,36,0.3,0.5,0.16060437370882136,-0.10720203386461437
53,937,23,0.3,0.5,0.23532697735391842,0.05096252758798436
54,940,8,0.3,0.5,-0.6228730440692489,0.24026458484324312
55,949,44,0.3,0.5,0.20714402483338734,-0.14440189879995938
56,951,65,0.3,0.5,-0.09575595632779164,-0.013747537976397295
57,954,16,0.3,0.5,0.24972119059018125,-0.008722802247136613
58,967,6,0.3,0.5,-0.0585454502758381,0.044428519889576766
59,972,65,0.3,0.5,-0.025610192042080475,0.040274139507794814
60,981,53,0.3,0.5,0.239963212886209,-0.0007666637512304158
61,987,9,0.3,0.5,-0.3188410187244033,0.058481602570098254
62,989,72,0.3,0.5,0.014790629498819494,0.033056987947265803
63,995,62,0.3,0.5,0.19118887020348455,0.050337231607892344
64,542,53,0.4,0.6,0.14305667735351113,-0.06067109858259814
65,566,52,0.4,0.6,0.2325734194106977,-0.18237076944873618
66,568,42,0.4,0.6,-0.07573023384025412,0.07744496433734553
67,572,42,0.4,0.6,-0.14614059371339247,-0.12207629893558414
68,572,62,0.4,0.6,0.277053241318964,-0.3223109504745329
69,573,31,0.4,0.6,-0.03593425775739547,-0.1055043661539503
70,573,40,0.4,0.6,-0.06406598669626794,-0.037160746540316675
71,578,9,0.4,0.6,0.029259781629834804,-0.08826110756959302
72,588,64,0.4,0.6,0.35328565977549997,0.35236458135974774
73,591,21,0.4,0.6,0.21263528184013028,-0.11144244041807082
74,593,36,0.4,0.6,0.45228322185363123,-0.14650151179533086
75,597,29,0.4,0.6,0.4193985870338125,-0.023988003081531817
76,610,67,0.4,0.6,-0.28447668733426956,-0.02026327796280045
77,615,13,0.4,0.6,-0.007185464594754474,-0.11158898524493975
78,634,52,0.4,0.6,-0.12810285181233635,0.031753383497920604
79,644,40,0.4,0.6,0.0016764383947365346,0.0236476924945354
80,660,6,0.4,0.6,-0.20139659333845977,-0.05996910172465586
81,680,36,0.4,0.6,-0.18662906492465495,0.09924739080562153
82,684,40,0.4,0.6,0.04713113258362677,-0.0009727408006076707
83,698,43,0.4,0.6,-0.34719038663114693,0.05686240355853392
84,700,22,0.4,0.6,-0.033856493322891465,0.03735578930257287
85,707,63,0.4,0.6,0.07443069362100989,-0.0906019986592199
86,726,36,0.4,0.6,0.057249158602335835,-0.06641888311055943
87,738,49,0.4,0.6,-0.07024180253680096,0.11022320822224244
88,739,26,0.4,0.6,-0.5237509786622727,-0.1317558238766794
89,758,51,0.4,0.6,0.003654766472719317,-0.0649529060167254
90,760,17,0.4,0.6,-0.02023578899767234,-0.11539213888962094
91,761,16,0.4,0.6,0.010087686703627037,0.017259243682342877
92,763,23,0.4,0.6,0.07869480982778689,0.026472192059220436
93,769,39,0.4,0.6,-0.24014908602742255,-0.11891651878607155
94,773,63,0.4,0.6,-0.00914744711884243,0.034910349495009686
95,780,25,0.4,0.6,0.22249248840496158,0.12980554181573875
96,780,39,0.4,0.6,-0.37443491650395294,0.05952087321984197
97,791,13,0.4,0.6,0.22657228762311502,-0.26426041501058195
98,793,59,0.4,0.6,0.01606020798693067,-0.0017128810068348058
99,794,39,0.4,0.6,0.09038869471539178,0.058549583873687604
100,803,71,0.4,0.6,0.03570527938647645,-0.1527833692288022
101,807,11,0.4,0.6,-0.5798058156863765,-0.03015823365974028
102,815,5,0.4,0.6,0.1474322486483504,0.06756921185130176
103,815,27,0.4,0.6,0.16502806016901755,0.16990130470303821
104,828,57,0.4,0.6,-0.1577810346332028,0.16977286634336228
105,840,51,0.4,0.6,0.03752192736303684,-0.09325500429373754
106,853,17,0.4,0.6,-0.2534037041320399,0.4552599048775178
107,864,19,0.4,0.6,0.1462569324229854,0.07862323784700521
108,869,14,0.4,0.6,0.031976001635836894,-0.10088559502492668
109,880,27,0.4,0.6,0.11618910234045976,0.10546428253127829
110,882,69,0.4,0.6,0.2443385425509137,-0.1997559185230982
111,888,42,0.4,0.6,0.04609182113725068,0.16938249228239657
112,891,8,0.4,0.6,0.01944676068551071,-0.0731917521254984
113,913,61,0.4,0.6,-0.12097483936696432,-0.049894033263086494
114,917,43,0.4,0.6,-0.07899432722497005,-0.00731184429032397
115,924,3,0.4,0.6,0.1067007232759157,-0.051920552859657146
116,932,36,0.4,0.6,0.15885209263485062,-0.10632345509550684
117,937,23,0.4,0.6,0.22911371073964892,0.05045348597906523
118,940,8,0.4,0.6,-0.6267245308961453,0.24531901895814365
119,949,44,0.4,0.6,0.20618780906423861,-0.143064958364207
120,951,65,0.4,0.6,-0.09849330427409275,-0.018224937215664955
121,954,16,0.4,0.6,0.25198914370041386,-0.0119859012454887
122,967,6,0.4,0.6,-0.05956103058039973,0.043903568023186776
123,972,65,0.4,0.6,-0.017498041868177668,0.04379825197144019
124,981,53,0.4,0.6,0.24125758486237034,0.0011753195357797025
125,987,9,0.4,0.6,-0.3159319153638518,0.057374433178330575
126,989,72,0.4,0.6,0.01796024426594363,0.037227464613370294
127,995,62,0.4,0.6,0.1926382904336714,0.050151914553945694
128,542,53,0.6,0.8,0.14328612896710843,-0.047810654820333844
129,566,52,0.6,0.8,0.2293079220493159,-0.17913937027520807
130,568,42,0.6,0.8,-0.0763718006096904,0.08140173127036478
131,572,42,0.6,0.8,-0.14454601458946664,-0.12009580852931892
132,572,62,0.6,0.8,0.27848299906370017,-0.3199257766829601
133,573,31,0.6,0.8,-0.03755876248651931,-0.11018255222152422
134,573,40,0.6,0.8,-0.06500284984938944,-0.038305949108665416
135,578,9,0.6,0.8,0.02617518962184631,-0.08753813267525118
136,588,64,0.6,0.8,0.3546457333395702,0.3524612313792062
137,591,21,0.6,0.8,0.2096303630162349,-0.099761420434016
138,593,36,0.6,0.8,0.4566847906959619,-0.1457548523770418
139,597,29,0.6,0.8,0.4229039608115786,-0.026489418279573476
140,610,67,0.6,0.8,-0.28190975055466905,-0.02030937013472866
141,615,13,0.6,0.8,-0.008015396331014226,-0.11052538145497322
142,634,52,0.6,0.8,-0.1302247770055554,0.02822027464726017
143,644,40,0.6,0.8,-0.005266450278506711,0.014823208742503452
144,660,6,0.6,0.8,-0.20713629803253708,-0.0589323597243162
145,680,36,0.6,0.8,-0.18781378484610517,0.10481304943784953
146,684,40,0.6,0.8,0.04771572948992394,-0.0019416529912407332
147,698,43,0.6,0.8,-0.3471736796819573,0.05489289033263866
148,700,22,0.6,0.8,-0.033198299595455755,0.03507338988400326
149,707,63,0.6,0.8,0.07518759634265551,-0.08474176758369335
150,726,36,0.6,0.8,0.05636688317698639,-0.07320474233726865
151,738,49,0.6,0.8,-0.0737829377827534,0.0614065392892433
152,739,26,0.6,0.8,-0.5180412549928815,-0.13497778930161047
153,758,51,0.6,0.8,0.0030162828443746873,-0.06547367212195217
154,760,17,0.6,0.8,-0.019939465130844217,-0.12524732901989333
155,761,16,0.6,0.8,0.0035331586295712205,0.023435719254220076
156,763,23,0.6,0.8,0.08023843208786012,0.020310009553244822
157,769,39,0.6,0.8,-0.24318516601914636,-0.12320448876688884
158,773,63,0.6,0.8,-0.00976219217824754,0.03503282170793788
159,780,25,0.6,0.8,0.2220885430030391,0.13068809597637215
160,780,39,0.6,0.8,-0.37575387059502335,0.04831110182339187
161,791,13,0.6,0.8,0.2229748885276851,-0.26007583511639926
162,793,59,0.6,0.8,0.015690952866058348,-0.013880936411280347
163,794,39,0.6,0.8,0.09085633575090872,0.056501226007204274
164,803,71,0.6,0.8,0.036021100194793695,-0.15330067395817465
165,807,11,0.6,0.8,-0.5743733225610081,-0.02988156606695452
166,815,5,0.6,0.8,0.14673039068755012,0.07397052382003366
167,815,27,0.6,0.8,0.1656724619109458,0.1691089095053167
168,828,57,0.6,0.8,-0.16372311762224542,0.1572387461263254
169,840,51,0.6,0.8,0.040022222932594054,-0.0965912112128138
170,853,17,0.6,0.8,-0.2517905200287799,0.45386868900316063
171,864,19,0.6,0.8,0.14744989985639612,0.08073187300630305
172,869,14,0.6,0.8,0.03289738434766968,-0.10278514642175916
173,880,27,0.6,0.8,0.11347100703580452,0.10895891811911734
174,882,69,0.6,0.8,0.24755413687841968,-0.2068377141844899
