,segment_id,scenario_id,risk_down,risk_up,scoring_left,scoring_straight
53,414,65,0.3,0.5,0.08536808798300809,0.11776902060525424
54,430,62,0.3,0.5,0.21748193407173608,-0.025924591499857173
55,454,67,0.3,0.5,0.2921766731607404,0.2335887754171939
56,461,54,0.3,0.5,0.1320664847199091,-0.1734023228873904
57,476,56,0.3,0.5,-0.33272308921682187,0.1112786392676243
58,487,12,0.3,0.5,0.036783932538377064,0.1199563069605707
59,501,42,0.3,0.5,-0.10721675232188274,0.0029485048775901774
60,517,34,0.3,0.5,0.03873011746880791,0.1446984904930853
61,530,57,0.3,0.5,-0.1857119111905138,0.007542501140120433
62,0,34,0.4,0.6,-0.33569713664668216,-0.11375070841126908
63,5,78,0.4,0.6,-0.11963915993581717,-0.024448579869564946
64,7,11,0.4,0.6,0.23016315463335096,-0.14836468839725406
65,13,36,0.4,0.6,-0.5092348260367716,0.07210785287047884
66,26,63,0.4,0.6,0.009995337523351158,-0.0035445879633242516
67,32,39,0.4,0.6,0.5412532150956889,-0.032209143470892175
68,32,62,0.4,0.6,-0.019223228374583973,0.2521445412369631
69,64,43,0.4,0.6,0.1710481300968213,0.0019801428034534794
70,78,51,0.4,0.6,-0.0652586647877823,-0.04255536553197417
71,82,8,0.4,0.6,0.24335886708016438,-0.19693012202589497
72,94,67,0.4,0.6,0.1205013539356891,0.18736758795293743
73,98,26,0.4,0.6,-0.016997083580901188,0.07425787726042307
74,100,49,0.4,0.6,0.28022148476197933,-0.14601684474317933
75,102,11,0.4,0.6,0.1129099211868071,-0.015068864974461785
76,103,54,0.4,0.6,0.17020176574165896,0.06936163118686121
77,111,87,0.4,0.6,0.016861669485392243,0.11059554143742674
78,119,52,0.4,0.6,0.09667231047570536,-0.23431505671165073
79,144,15,0.4,0.6,-0.381692964733478,0.20024343025038455
80,146,2,0.4,0.6,-0.11078061741469769,0.18354734135055792
81,147,46,0.4,0.6,0.11604922815173803,-5.045622858429099e-05
82,151,57,0.4,0.6,-0.27576551071430233,0.02736355113267287
83,154,72,0.4,0.6,0.03855294113315242,-0.10597570486303802
84,154,76,0.4,0.6,-0.4379451800781433,0.05195943771653972
85,162,77,0.4,0.6,-0.5283694785355171,-0.03125954351357978
86,170,1,0.4,0.6,-0.18468493962801588,0.13636078172181076
87,171,68,0.4,0.6,-0.04853634964255578,-0.2713214591070487
88,174,17,0.4,0.6,0.13826729649618852,-0.17675992781631814
89,181,56,0.4,0.6,-0.37794951541456423,-0.08571287412073425
90,187,75,0.4,0.6,-0.1356513498831512,0.005276884967841821
91,190,8,0.4,0.6,0.15820319097416938,0.1437040894451772
92,193,44,0.4,0.6,-0.4467871815944855,-0.013697239454102074
93,193,56,0.4,0.6,0.012037257803662016,-0.060906102555143865
94,196,52,0.4,0.6,-0.11585652990833802,0.1037789206708333
95,202,37,0.4,0.6,-0.0035317727815454554,-0.25773127346610436
96,209,3,0.4,0.6,-0.14646736403327335,-0.16914139643586046
97,217,53,0.4,0.6,-0.5681255382707386,0.013273842622660683
98,220,34,0.4,0.6,-0.16817081772178696,0.08902689325661912
99,228,55,0.4,0.6,0.0010433856355706625,0.051737693271351345
100,242,51,0.4,0.6,-0.4222254638978416,-0.031402389497027595
101,251,4,0.4,0.6,-0.2824546842008823,0.0770487218568402
102,266,25,0.4,0.6,-0.042744240306470255,-0.00782945941040198
103,276,30,0.4,0.6,0.207578573491337,0.10723078064706722
104,296,35,0.4,0.6,-0.5950323842035181,0.12970648810355082
105,303,9,0.4,0.6,-0.12970933287935957,0.01148216473278569
106,306,30,0.4,0.6,0.027192778251020584,-0.09437977347109672
107,306,36,0.4,0.6,0.08252014079278777,-0.06329521545166468
108,307,57,0.4,0.6,-0.21345470174172837,-0.086328539989844
109,308,11,0.4,0.6,0.5330665031837727,0.12957867298433298
110,308,53,0.4,0.6,0.1502098933347934,0.16326766587947003
111,313,53,0.4,0.6,-0.12933977792542573,0.10405593768816174
112,321,59,0.4,0.6,-0.5357328645234033,0.04938230112416846
113,381,3,0.4,0.6,-0.231588593758452,-0.018884635408978816
114,396,61,0.4,0.6,-0.19250645722508106,-0.009624195600746123
115,414,65,0.4,0.6,0.0839770721198218,0.11728319406106526
116,430,62,0.4,0.6,0.21839440116011613,-0.02706676277885402
117,454,67,0.4,0.6,0.29069902265054326,0.23229830703992696
118,461,54,0.4,0.6,0.1323053030881442,-0.17483718949950605
119,476,56,0.4,0.6,-0.334274094581167,0.10669687785381082
120,487,12,0.4,0.6,0.034684447318033315,0.1245992548924337
121,501,42,0.4,0.6,-0.10655598275166911,0.012197355680550064
122,517,34,0.4,0.6,0.043086734636927665,0.14512718950845954
123,530,57,0.4,0.6,-0.18724531179221504,-0.00262431830928375
124,0,34,0.6,0.8,-0.33995422321841684,-0.12452203614073987
125,5,78,0.6,0.8,-0.1180975506038693,-0.025754493240969834
126,7,11,0.6,0.8,0.2302881771559428,-0.15215281681347875
127,13,36,0.6,0.8,-0.5074477122852383,0.06823701277901155
128,26,63,0.6,0.8,0.009633536161550302,-0.007755768729087159
129,32,39,0.6,0.8,0.5426634150824816,-0.039460972736049434
130,32,62,0.6,0.8,-0.01878565675611111,0.24715263246535105
131,64,43,0.6,0.8,0.17005623880215165,0.002282611242624702
132,78,51,0.6,0.8,-0.06730194318975519,-0.04406269909828033
133,82,8,0.6,0.8,0.23734519738939994,-0.20608019398483013
134,94,67,0.6,0.8,0.12097542437408962,0.18428133359688348
135,98,26,0.6,0.8,-0.014878396997076703,0.0788063673938396
136,100,49,0.6,0.8,0.2831097532959218,-0.14238111726955807
137,102,11,0.6,0.8,0.11708555414376334,-0.01750781729869905
138,103,54,0.6,0.8,0.17438457205766839,0.07130350297572158
139,111,87,0.6,0.8,0.018608522147792562,0.11859694481400658
140,119,52,0.6,0.8,0.09553885851463416,-0.2362803157429185
141,144,15,0.6,0.8,-0.37919075131942354,0.20701543298263517
142,146,2,0.6,0.8,-0.11061758179063305,0.18365945804864967
143,147,46,0.6,0.8,0.11616614831110074,0.00019185998077267177
144,151,57,0.6,0.8,-0.280048140068539,0.026146469733148013
145,154,72,0.6,0.8,0.04017278883961548,-0.10680840174371463
146,154,76,0.6,0.8,-0.4366441559237751,0.042272285064893646
147,162,77,0.6,0.8,-0.5278349855264448,-0.029788966345442938
148,170,1,0.6,0.8,-0.18600852417037336,0.14126985904956327
149,171,68,0.6,0.8,-0.051592402565723235,-0.2755757035693019
150,174,17,0.6,0.8,0.13979701680597711,-0.1723386930933174
151,181,56,0.6,0.8,-0.3761567073358578,-0.09883325023268189
152,187,75,0.6,0.8,-0.13614263442935792,0.009335448281177173
153,190,8,0.6,0.8,0.1573287191661974,0.1372865521383971
154,193,44,0.6,0.8,-0.44660030814456786,-0.014426203253594106
155,193,56,0.6,0.8,0.012574930946299521,-0.06013947804813448
156,196,52,0.6,0.8,-0.11418104815686658,0.10744053116483283
157,202,37,0.6,0.8,-0.00016060188222198418,-0.2554677867393905
158,209,3,0.6,0.8,-0.1478626515418016,-0.16587485123795856
159,217,53,0.6,0.8,-0.5696278499498507,0.0061834186710529124
160,220,34,0.6,0.8,-0.16843460144125202,0.08613623994459012
161,228,55,0.6,0.8,0.0005199337125817939,0.05430537522836072
162,242,51,0.6,0.8,-0.4250090116815747,-0.032159010971736735
163,251,4,0.6,0.8,-0.2842921546051729,0.07536790793037673
164,266,25,0.6,0.8,-0.039542785677952955,-0.003935277736040932
165,276,30,0.6,0.8,0.20687052981422507,0.11097813666918563
166,296,35,0.6,0.8,-0.5927157657039184,0.13648575682734185
167,303,9,0.6,0.8,-0.13011576562727906,0.010865427854310019
168,306,30,0.6,0.8,0.028176980884904935,-0.09560448445921711
169,306,36,0.6,0.8,0.08121887838420164,-0.06543852857695769
170,307,57,0.6,0.8,-0.21162943106193763,-0.08676226982250367
171,308,11,0.6,0.8,0.5317099203005918,0.12851428580718915
172,308,53,0.6,0.8,0.15286350725467165,0.15669550876337301
173,313,53,0.6,0.8,-0.12895161508722208,0.10572952283604337
174,321,59,0.6,0.8,-0.5338091668380731,0.047052541810740894
175,381,3,0.6,0.8,-0.23223611805192496,-0.017359836490384674
176,396,61,0.6,0.8,-0.19172457067159382,-0.00973907452847296
177,414,65,0.6,0.8,0.08240740730807224,0.11693838417035154
178,430,62,0.6,0.8,0.21687465252912722,-0.030058819949970547
179,454,67,0.6,0.8,0.2930586570988485,0.2319457435543631
180,461,54,0.6,0.8,0.13441624757334134,-0.1785136273969992
181,476,56,0.6,0.8,-0.33231525018464536,0.1082078692240263
182,487,12,0.6,0.8,0.03742095725431177,0.1256610452388974
183,501,42,0.6,0.8,-0.10719311182344077,0.016803343810909956
184,517,34,0.6,0.8,0.04643587816565077,0.14540374005087345
185,530,57,0.6,0.8,-0.1847529685118658,0.0007959681092283938
